Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
San Jose,2024/4/4 22:31,22.17221616,80.33598975,2.69360368,7.076189493
San Diego,2024/5/17 15:51,-5.944453944,48.4967634,7.022485339,24.53342824
Philadelphia,2024/3/7 10:44,37.33537117,65.51795502,6.516009565,12.06764858
Dallas,2024/5/12 3:36,24.34154606,52.68810751,8.618426376,16.53461157
Houston,2024/4/29 3:02,-2.951409246,38.03487199,2.793287955,25.31479697
San Antonio,2024/4/27 17:32,34.03473279,39.42470716,5.345449588,18.99992159
Chicago,2024/2/23 19:29,31.30719881,73.95713508,0.81649056,16.65802076
San Jose,2024/4/6 3:22,14.65086734,37.16189897,9.005046533,24.71494657
Philadelphia,2024/3/31 11:29,4.930949541,58.68987105,6.886959734,28.89965079
Dallas,2024/3/3 13:53,2.65702119,50.15581105,7.247517933,9.407427355
Houston,2024/3/23 16:58,-3.68633321,36.27608993,2.848043109,15.95102147
Philadelphia,2024/4/17 4:19,10.51806307,60.86890784,6.303690705,25.41427666
Chicago,2024/5/8 12:34,15.71479114,32.35357655,3.202717023,3.9210711
New York,2024/1/22 21:07,-3.429325243,84.47555045,2.690521042,24.1008507
Dallas,2024/4/19 11:45,26.7279889,68.65346475,2.318574867,6.256038176
Dallas,2024/4/25 2:54,-5.719146229,58.72278791,2.934770925,2.285110309
San Jose,2024/5/12 23:33,31.55276744,55.40123618,6.9609483,28.3456308
Los Angeles,2024/4/21 6:21,19.50690449,82.6417107,2.63210679,19.32441462
Dallas,2024/3/2 17:55,-8.091981203,77.99327863,2.878082273,25.69320728
Philadelphia,2024/3/14 2:43,31.4742644,84.66909288,4.256605912,23.45106833
San Diego,2024/5/17 9:40,23.29699683,85.97365166,9.768423536,21.76456534
San Jose,2024/4/7 4:17,12.19320674,65.56199519,0.888638919,4.234534142
Philadelphia,2024/3/9 10:57,25.08323734,80.14656532,7.549240568,20.60438914
Chicago,2024/4/7 4:52,20.3105723,80.28644947,5.8962502,15.16927984
Chicago,2024/3/15 15:35,36.5732279,73.37817352,5.38679447,13.53116372
San Diego,2024/5/13 13:43,38.09233519,50.86751326,5.559274731,17.34298939
San Antonio,2024/5/3 12:07,29.66673962,35.21822156,7.474784264,15.88182862
Phoenix,2024/4/28 7:08,0.62277858,57.30508368,8.201073906,11.19099732
San Jose,2024/1/27 2:43,7.836793749,87.26412901,1.018688663,28.11809655
San Antonio,2024/3/21 4:01,30.95904201,39.03565513,0.768096869,18.95589421
San Diego,2024/2/5 20:49,39.60357353,50.68091349,2.764162747,28.59582415
San Jose,2024/3/14 7:56,20.76277519,67.71196784,8.046447678,10.10103023
Chicago,2024/1/26 8:55,-1.524299295,73.82827515,0.243116822,18.89046683
New York,2024/4/25 15:04,-8.959752627,46.3968232,9.323431273,22.13771897
San Diego,2024/4/5 0:39,20.34431108,62.28758049,9.001622377,22.98362903
Los Angeles,2024/5/3 1:17,34.40243512,48.8259073,7.030980886,6.310253439
Chicago,2024/2/28 15:41,4.952206549,54.05844897,3.713110539,27.03012895
Dallas,2024/1/6 6:12,-9.981317768,82.75396994,8.583567284,14.14455227
Chicago,2024/2/5 14:12,23.43159622,37.84293391,1.184369353,1.602650289
Los Angeles,2024/2/20 8:40,29.63220156,62.97283326,7.37183103,25.10370536
San Diego,2024/1/7 3:35,33.16333756,77.11033257,6.65316653,3.582412034
San Jose,2024/2/23 17:59,12.05856454,67.53666835,0.405405057,2.207291338
San Jose,2024/2/27 8:39,-6.756148045,33.82017305,6.993821279,0.417774116
Los Angeles,2024/5/3 21:59,32.99543913,61.48907495,2.586255739,25.64851463
Philadelphia,2024/4/1 20:12,19.67326517,85.20788208,6.02044589,17.39903799
New York,2024/5/2 16:36,-6.941705074,80.5131856,1.069127027,0.768036804
Chicago,2024/4/9 9:49,-9.43980346,57.06838937,6.140476606,13.74830864
San Antonio,2024/4/19 23:52,-7.091781129,65.12020104,4.347976904,14.38601986
Philadelphia,2024/3/10 14:20,23.41237004,37.63051101,1.3133279,19.38997638
San Diego,2024/5/13 7:59,-3.192000506,65.35210214,4.45690346,20.81672917
Houston,2024/4/3 17:07,13.97793811,76.89912405,5.384180506,14.37310093
Phoenix,2024/2/9 19:52,-10.66624704,61.5775679,4.141602513,25.18642176
San Diego,2024/3/5 10:34,38.89545196,88.8935508,0.392409048,9.699974928
San Diego,2024/1/8 18:49,-4.014010005,63.09162308,4.836910222,9.862251354
San Diego,2024/3/2 4:03,12.19022967,86.00489754,3.117922284,7.089210855
Chicago,2024/1/3 16:45,3.873545704,60.56180492,2.35598287,7.200444513
Houston,2024/1/17 0:38,25.6456834,83.80731098,5.658832571,17.32463905
Chicago,2024/4/12 2:45,-9.828981882,85.77697281,1.787829598,14.12145863
San Jose,2024/3/19 5:06,29.56168918,78.99767788,7.525567949,4.04752305
San Jose,2024/3/28 12:33,34.88524251,53.09751212,3.055128236,23.50758704
San Jose,2024/4/28 18:33,7.217281285,38.73139542,1.735848437,15.68692911
San Jose,2024/3/2 22:17,33.81462787,36.97065212,2.600435415,26.63683349
New York,2024/2/17 5:22,17.18286725,48.93833916,0.436678524,25.36701087
Houston,2024/3/13 0:24,-4.465032815,52.39636099,3.452790341,21.00089734
San Diego,2024/5/5 7:32,9.101134527,32.34496148,5.294892309,6.850251367
San Jose,2024/3/22 15:47,14.49817649,75.61834474,0.435269251,13.94998116
Dallas,2024/3/6 13:28,29.22973311,49.31469221,9.932877455,14.23356169
Los Angeles,2024/1/4 0:17,19.46703634,75.63107093,4.402333832,1.61597754
Los Angeles,2024/2/17 14:35,2.525765451,70.54352947,5.962417386,22.44286453
Houston,2024/5/14 2:42,-7.694971723,34.12863517,8.639447358,12.84276568
Phoenix,2024/2/27 10:03,7.938869995,67.76496498,7.543353149,4.679595775
New York,2024/1/18 23:24,20.45779028,61.40677533,2.548067621,19.68711879
Houston,2024/3/19 0:32,28.71789291,42.20171299,9.344514315,2.315672512
Los Angeles,2024/4/17 18:09,28.51060439,55.53072755,5.881356752,7.251959273
Chicago,2024/3/16 18:54,1.101218735,81.40435283,1.104031895,7.956015484
New York,2024/4/16 8:52,22.18325084,40.94626084,9.485991911,23.56921902
San Antonio,2024/2/24 19:09,1.424107604,78.42378633,9.905176426,21.92426773
Houston,2024/4/20 5:46,30.92271618,74.82663068,4.095433988,18.72734874
New York,2024/1/19 8:07,6.491489512,60.5914718,2.845405931,18.35844469
Dallas,2024/1/26 13:50,18.19597278,51.64311708,6.656804085,6.80167252
San Diego,2024/2/18 12:03,13.7899269,79.8993198,0.539569444,27.44776565
San Diego,2024/3/10 8:19,28.05974205,79.46814588,3.692718655,10.31792266
Philadelphia,2024/2/15 15:43,-1.442509303,79.27147917,8.78258691,12.95769288
Houston,2024/2/6 1:05,17.54584942,40.58796248,0.360329574,7.430953408
San Diego,2024/4/20 11:54,-9.144348461,69.68144517,0.224918619,18.85232853
San Jose,2024/3/29 4:19,-2.532081206,86.30902334,1.029335968,21.00983705
San Diego,2024/3/9 20:34,32.1391394,75.34094922,8.654087417,12.61250392
Dallas,2024/1/8 5:40,-0.184869299,37.85349086,8.057551821,16.43376247
New York,2024/4/2 21:43,35.10076109,85.68902396,0.39159595,1.335008023
Dallas,2024/2/2 20:15,17.69134007,36.95090039,8.213112358,25.70142366
Dallas,2024/1/16 12:51,1.12161571,42.95560232,5.049556747,7.772948635
Chicago,2024/5/17 2:40,38.05881058,41.92509962,9.104072063,18.24872503
San Antonio,2024/3/14 5:38,13.45101457,57.16490317,5.995638297,13.10791751
New York,2024/2/5 23:00,9.824262149,49.45016087,7.081790244,3.478739259
Los Angeles,2024/2/2 21:29,-8.646274826,87.6843136,0.557319279,29.85531679
San Diego,2024/4/1 14:38,0.803108302,53.93387906,3.15529677,4.700487751
Dallas,2024/3/14 13:55,3.600684439,36.52988078,8.192089076,5.917488546
Philadelphia,2024/2/6 20:25,35.34721806,76.50244417,0.866943208,28.68162325
Houston,2024/4/6 11:46,31.56031184,53.44701265,1.410763024,17.08649646
San Jose,2024/4/21 1:07,3.345668763,71.46440976,3.509511603,20.76945092
San Jose,2024/2/11 5:21,0.84843257,76.58053361,0.08586112,13.06412962
Los Angeles,2024/5/11 20:40,30.92374518,51.49277225,9.52380874,7.743047326
New York,2024/1/30 23:51,36.87417106,52.87370941,2.765301768,27.742627
Philadelphia,2024/3/27 5:16,3.145293581,33.74412269,6.484111915,0.626870976
San Antonio,2024/4/22 10:54,17.30553516,62.40084833,9.454566229,6.138235271
Phoenix,2024/4/10 3:53,31.23331885,85.87329951,5.684009658,5.677374883
New York,2024/5/16 0:13,24.76237075,61.49753012,2.549418616,5.2966317
New York,2024/2/2 22:47,7.89266851,85.91731366,8.428200762,23.73319999
New York,2024/3/22 14:09,-4.326377025,35.02145345,4.659611547,5.385490406
San Antonio,2024/1/14 21:36,5.795271604,75.38024158,0.206043688,8.731013619
San Jose,2024/4/21 3:05,20.78557655,72.92956119,0.428231435,0.676862327
Chicago,2024/2/28 8:45,21.66705393,87.35176165,8.168724722,16.9974323
Houston,2024/2/1 0:52,20.89721201,46.05446157,5.782826105,28.94777968
Los Angeles,2024/2/22 3:14,6.870574408,33.90119554,6.478484375,25.82771318
San Antonio,2024/2/26 20:52,-3.704632153,68.70516026,3.355227039,25.85181601
Houston,2024/5/13 20:31,-5.956769258,48.72785417,8.418606084,11.6174294
Chicago,2024/1/27 11:33,16.84228868,78.84891839,1.226556933,12.2771443
Chicago,2024/3/19 12:03,32.93685516,57.91437764,9.818488931,24.73759152
Phoenix,2024/4/28 7:59,13.79200666,65.28100824,8.08607508,7.894774423
San Diego,2024/3/18 1:05,-5.672173903,54.18526318,7.220151915,10.3656639
Chicago,2024/3/2 6:24,13.6866004,45.54101909,5.342557364,27.12083523
Dallas,2024/4/7 21:38,20.04062961,87.75571641,8.731107555,19.44484236
San Diego,2024/1/26 1:04,10.0114759,87.94963786,9.125592276,8.280748914
Philadelphia,2024/3/23 17:31,7.922768408,86.77061949,7.058934643,7.116248614
New York,2024/1/2 0:20,25.34755181,39.90035046,5.013826455,27.88810321
San Diego,2024/2/28 18:05,-0.238419772,33.76344459,5.352979365,1.350139072
Chicago,2024/1/17 10:00,37.22544841,77.56660765,5.918716634,29.23860087
Dallas,2024/1/19 21:52,17.56891762,31.94249997,5.684963798,12.27025668
San Antonio,2024/1/7 10:28,28.92539237,52.18100579,2.668921467,27.91815114
Houston,2024/3/16 3:26,22.97493018,40.45014715,3.249079542,13.46061926
San Diego,2024/4/1 7:33,2.754786756,72.50913958,5.370655986,4.14113853
Philadelphia,2024/1/20 11:29,35.96272598,37.56190123,9.46140993,23.95347565
New York,2024/3/22 1:44,30.71027061,66.42972089,4.048097657,18.48806674
Houston,2024/3/18 17:24,31.76963158,60.99922105,8.950380016,18.02148831
New York,2024/5/5 20:55,-5.44882517,51.85324468,2.815434478,5.249244836
Chicago,2024/4/24 9:11,8.505223417,73.82504579,0.194400049,14.49757422
San Diego,2024/4/22 17:51,11.91568101,39.69348263,4.913131618,23.28283595
San Jose,2024/1/20 8:10,21.42399846,69.20421381,1.095909609,0.251756121
Chicago,2024/1/27 18:12,11.9762437,37.21277304,5.234807355,24.4195736
Los Angeles,2024/4/29 12:14,37.7846818,74.31968226,9.635121624,3.457004214
Houston,2024/1/24 14:21,13.03806931,34.41087488,7.102018634,24.99501661
San Antonio,2024/2/6 6:24,36.28341678,40.40725559,4.393341172,2.94884932
Philadelphia,2024/2/12 3:17,33.74314604,47.44441021,4.559855963,19.48221861
Philadelphia,2024/2/2 22:49,20.74432424,54.13980934,7.767891085,26.87900615
San Diego,2024/1/14 14:19,11.37688613,41.03442944,3.992028585,0.717269287
Los Angeles,2024/5/2 20:23,-5.252061068,37.70109797,7.741103123,20.824617
Phoenix,2024/4/5 15:43,8.835204055,83.52359808,9.900062094,20.80451107
Philadelphia,2024/4/12 3:34,30.38864571,56.36195256,4.61006585,18.39257851
Phoenix,2024/1/8 17:06,22.90895128,58.12007148,13.25246832,24.31096973
Philadelphia,2024/4/17 23:02,22.02932081,60.96572783,0.950346644,22.54772121
San Jose,2024/5/6 12:37,7.801227994,76.44079464,5.843047864,0.418282576
Chicago,2024/5/7 12:35,13.44092004,60.54231287,8.539532213,6.904020252
Los Angeles,2024/5/18 10:32,31.54777495,31.54716683,2.390240937,16.72880301
Chicago,2024/1/12 11:30,34.34859933,51.49495394,5.472046797,6.657191902
San Diego,2024/3/14 14:52,21.00522355,34.77826918,6.331778588,29.03781637
San Antonio,2024/3/19 7:51,24.32139927,79.71925905,6.01312203,24.1956443
Chicago,2024/4/25 10:22,28.39641339,53.05847301,7.220371195,19.32730077
New York,2024/2/11 19:22,1.045300708,41.37632999,1.147302275,18.25742089
San Diego,2024/5/17 14:57,-0.860865403,68.31643506,8.814485829,7.831077666
San Antonio,2024/3/15 5:33,29.43675722,88.4539813,2.395368208,24.62381336
Los Angeles,2024/3/9 2:48,28.76256753,66.9619847,1.741827016,14.36251383
Chicago,2024/4/24 13:45,3.081431596,83.30976406,4.487334513,1.566080724
Houston,2024/2/10 18:25,0.750718376,43.0215213,1.518037181,5.909882523
San Jose,2024/3/15 1:55,-2.918784401,45.83626066,8.927825712,25.10357961
San Jose,2024/1/20 20:54,-5.38096206,72.70125583,5.547127491,18.53645013
Dallas,2024/3/22 7:08,25.93059535,55.83624971,6.242886923,1.337392751
New York,2024/5/7 0:51,16.11346387,80.8224233,8.773211893,8.168087018
Philadelphia,2024/2/8 0:06,15.48747451,61.72951851,9.510909067,23.5179904
Chicago,2024/2/3 16:35,33.5691655,75.6167915,7.745105963,27.31312118
New York,2024/4/28 12:41,21.30473367,69.17484335,2.152741849,8.181835434
Dallas,2024/2/25 3:46,39.01689243,55.24903844,4.398343931,6.828370322
New York,2024/4/24 8:29,1.671219835,35.92179324,3.33997726,15.19777585
Houston,2024/3/25 19:49,1.41007247,59.35279303,8.54272959,24.20052663
Chicago,2024/2/20 22:02,33.29457189,80.51529501,0.245236526,23.61838308
New York,2024/2/5 1:27,14.96898364,35.58143988,8.352900195,13.50315685
Philadelphia,2024/2/8 3:40,22.07058631,71.93168225,8.560918863,0.925980817
San Jose,2024/1/21 9:42,18.67583052,44.94868904,9.431127695,28.80818253
San Diego,2024/2/28 9:28,-9.245560275,47.24138817,0.411183823,14.55893163
San Jose,2024/5/7 18:51,32.98643361,71.01127607,3.811150669,9.088854048
San Diego,2024/5/14 10:55,-7.60075679,40.51529068,9.727139028,27.5749976
Philadelphia,2024/5/10 11:33,-7.889113095,37.5267409,4.736953397,5.768732453
Houston,2024/2/22 1:44,16.67371823,52.66643633,6.915645084,24.47174457
Chicago,2024/2/10 19:16,-1.335517244,44.06096727,0.541609402,29.07942177
Phoenix,2024/1/24 11:39,5.757946853,55.74053492,4.586803279,19.08538929
Chicago,2024/2/26 15:05,1.918945697,45.61203314,4.903595985,9.237366692
San Diego,2024/4/19 16:16,23.86180861,46.16601474,5.196736953,28.31189
Philadelphia,2024/3/26 3:35,22.13607071,51.87509045,5.468207239,1.688178539
San Jose,2024/1/21 9:41,-8.197349726,43.46527737,6.926992196,11.75348308
San Antonio,2024/2/19 9:52,16.79432507,45.39638842,1.763314849,22.93926299
Chicago,2024/1/18 2:58,19.62750287,36.37803794,1.367142081,7.496618976
Los Angeles,2024/2/12 21:27,4.12134129,53.84611329,1.786795532,10.76213034
San Antonio,2024/5/17 2:55,18.86153629,54.43086832,9.585834202,10.16057924
Dallas,2024/2/13 23:01,31.84690956,60.38018838,4.377024636,10.97707276
San Antonio,2024/4/13 3:18,-1.626678582,50.66241694,9.062912613,15.16944119
Phoenix,2024/4/27 7:48,24.50897473,83.45874532,0.217898996,13.65116589
San Jose,2024/1/8 2:57,17.04347724,55.12388279,9.967994509,8.515160689
San Diego,2024/3/22 0:09,16.71745609,59.34243417,3.317351321,27.2056409
Los Angeles,2024/2/20 20:55,29.41920795,70.63229195,8.895463133,14.13739336
Houston,2024/1/31 5:13,17.70124234,31.07702693,2.428745123,23.61257149
Houston,2024/2/3 0:00,28.21320989,35.7232136,1.358810682,28.60752998
New York,2024/2/12 5:48,13.59885018,48.84493782,9.623260496,17.57642512
Chicago,2024/3/28 7:35,9.003822436,77.09074677,9.152058881,4.104170901
Phoenix,2024/3/14 7:41,-5.97780318,34.20991186,1.285770087,27.01517304
Los Angeles,2024/1/27 1:51,13.135395,40.83734728,8.006382015,20.90972319
San Jose,2024/2/18 9:45,15.60684302,47.55298969,1.709441558,3.282760593
Phoenix,2024/3/5 1:07,-4.35507153,78.85265878,4.502839787,15.38087728
San Jose,2024/3/1 19:51,17.78011546,66.65832469,1.180255974,5.760048817
Dallas,2024/2/19 18:29,12.87103434,44.02808557,3.522558177,3.545186024
Philadelphia,2024/2/12 21:48,-0.247149733,81.35029737,5.462030425,1.274838318
Phoenix,2024/2/28 16:59,4.814841551,42.7226017,1.156506687,22.30034299
New York,2024/2/21 16:48,36.34896936,76.00701791,3.775901242,3.854866521
Houston,2024/1/4 12:05,-4.980075463,30.27288992,7.268751973,9.496395393
Houston,2024/1/25 8:41,39.41155551,32.59425471,4.405835729,9.238177226
Chicago,2024/2/12 7:50,19.90552481,43.3752288,0.057546471,15.04780755
Los Angeles,2024/2/14 6:11,39.19704571,56.19031038,4.516140417,14.02559301
New York,2024/1/22 7:01,31.18848242,78.6988491,5.62722348,18.74072656
San Jose,2024/5/13 7:30,-9.553876487,43.39886337,3.848638464,16.33989112
Chicago,2024/1/12 14:35,19.99504304,39.04602572,5.794411463,11.47686058
Phoenix,2024/2/29 2:59,17.78304442,75.71623664,9.682702877,14.52176033
Dallas,2024/5/2 14:25,36.830264,54.01059103,9.9735369,3.632497208
New York,2024/2/29 1:30,1.645527473,69.4733607,8.882771566,6.840330845
San Antonio,2024/1/4 11:35,-1.542824417,78.78520033,4.831459357,11.26576691
Houston,2024/3/12 12:17,16.06837499,61.28289742,9.520576877,16.9942699
Los Angeles,2024/3/21 1:24,-2.669095092,66.56879584,7.628451542,24.50975517
San Jose,2024/1/29 20:32,7.110294378,87.54765357,9.240712125,0.894966991
San Diego,2024/1/22 9:41,-3.40932702,52.89673719,0.358561049,26.35703521
Phoenix,2024/3/14 22:35,39.67804942,62.7808376,7.833084042,27.95282736
Philadelphia,2024/5/14 17:54,28.21981777,85.39666695,4.607525369,17.44380179
New York,2024/3/25 16:13,1.365119912,71.27765416,6.3638186,20.09442045
San Jose,2024/1/6 16:15,16.8623813,61.48762554,2.284721702,12.64016336
San Diego,2024/4/15 11:40,17.70149925,56.32320447,3.160614888,29.79467502
San Jose,2024/2/14 21:36,-6.866654083,37.15106587,8.869804246,26.50868678
Houston,2024/1/10 0:35,-9.980156666,48.8688181,7.1340441,6.273468754
Dallas,2024/2/20 3:24,9.685931739,38.92250318,6.887367277,27.04582473
Los Angeles,2024/1/22 13:01,-4.45589929,62.14110319,5.241618689,0.93386814
Phoenix,2024/1/25 17:32,19.4402319,89.73445308,7.844431185,24.75891504
San Antonio,2024/1/18 12:28,39.43866133,34.86109517,6.883858965,17.33702837
Phoenix,2024/2/21 14:06,-18.15656177,78.35155731,2.519371726,8.448402121
San Antonio,2024/3/17 6:08,-9.467146715,53.8950759,6.359471392,16.109646
Los Angeles,2024/1/22 19:08,11.72855724,32.32395966,5.023424852,6.793381575
Chicago,2024/4/17 3:07,36.37629906,70.02468465,6.814943397,28.7122267
San Diego,2024/3/8 19:00,28.82302577,73.63754503,5.270355355,23.04145307
San Jose,2024/4/23 20:03,-8.041725963,54.39121846,9.390822677,16.86506901
Houston,2024/4/20 23:20,13.83563064,72.18253899,4.616087031,22.00188308
San Diego,2024/2/11 15:12,-6.37215272,87.91387366,4.184010339,14.76124472
Chicago,2024/4/8 12:56,36.07028226,81.75945914,6.169346625,23.67337648
San Jose,2024/3/27 10:55,0.454580789,59.72762697,0.146877723,14.54182715
San Antonio,2024/4/22 23:52,22.91018253,82.28259851,7.906312542,16.34706134
San Diego,2024/3/10 16:05,14.69157506,53.98784003,8.085181842,15.34465817
San Jose,2024/4/28 23:35,11.80440501,36.59932156,2.978351217,23.85737636
Phoenix,2024/3/15 10:38,21.83136279,48.38858046,2.818694934,12.24545999
Dallas,2024/2/17 19:53,18.66098611,62.15556474,4.25188121,1.907167766
Houston,2024/4/7 6:48,-9.828871444,63.03492745,5.483817522,23.96244419
Phoenix,2024/5/11 4:22,33.3157199,88.39891287,7.277939102,10.34270377
Los Angeles,2024/4/29 1:16,30.41526982,64.92261247,1.419279696,7.726443639
Dallas,2024/2/27 6:50,39.33738591,82.4582265,6.381566669,15.41852501
Chicago,2024/3/1 10:18,23.21116506,81.38446932,0.646555114,13.72986359
Philadelphia,2024/5/2 6:04,37.88886349,64.04902884,9.535148955,3.72233452
Chicago,2024/1/14 7:22,1.929200905,59.45400981,8.765348173,1.545734047
San Jose,2024/2/19 9:47,35.56675263,33.57651,4.087723953,29.45072738
San Diego,2024/5/10 0:47,-5.953795063,68.39240339,8.861182018,14.90360571
Los Angeles,2024/1/17 20:38,20.25451642,48.73288514,0.457362544,17.53005603
Dallas,2024/5/1 11:56,8.266033824,45.41077669,0.45801785,15.0405107
Dallas,2024/3/22 11:57,32.06070392,74.11801176,5.754313611,6.349814555
San Jose,2024/4/14 22:33,10.89773714,55.4052998,3.58890897,19.46375434
San Antonio,2024/3/10 6:50,39.87814578,43.28094304,2.693822823,26.13689686
San Diego,2024/3/7 18:00,29.04806047,78.33575069,0.556893372,6.725596601
Los Angeles,2024/1/18 8:25,9.84056121,69.55848727,9.773437402,21.37668339
Los Angeles,2024/5/2 0:34,7.050036972,36.94419178,0.857662532,19.03563022
Los Angeles,2024/5/1 19:49,15.39449369,49.61866385,4.48869063,19.40037247
San Antonio,2024/4/7 21:18,30.62113926,81.85463041,7.043999689,19.23095147
San Jose,2024/4/13 8:05,-1.699500279,64.71337803,0.158448115,23.18688005
San Antonio,2024/1/30 20:02,22.82958305,46.02183822,7.717689898,13.88728064
San Antonio,2024/4/24 10:42,-2.774254123,79.15428274,0.839204242,13.19627776
San Antonio,2024/3/9 18:26,2.366246468,55.72110881,3.859234804,3.048059967
Los Angeles,2024/4/10 6:36,-6.377566679,42.596318,7.341804738,18.51811565
Phoenix,2024/1/24 17:49,-8.126480831,74.6445492,1.10967782,0.752151602
Philadelphia,2024/5/16 8:26,10.24686011,34.99147458,9.668959592,11.71433653
Los Angeles,2024/2/6 15:05,-8.584184088,84.36042838,9.407444785,15.11450952
San Jose,2024/1/15 11:49,-6.232441761,74.70466812,4.485942753,4.935536356
Chicago,2024/1/22 23:02,25.82894854,55.1754283,5.497333513,26.79302982
New York,2024/4/6 15:13,-7.276623656,49.4619943,5.536239088,19.46025454
San Antonio,2024/1/11 2:19,33.02645876,51.16155461,7.615435171,10.58414885
San Diego,2024/3/30 9:36,2.978112736,65.45191066,4.425046163,15.03976849
San Jose,2024/4/2 7:24,-0.736177724,58.85090673,3.260168792,13.89482397
Chicago,2024/4/28 2:00,7.821900907,76.03546467,6.674099672,3.040723979
Chicago,2024/1/14 19:27,3.635094473,73.45800497,4.44718276,3.214944187
Houston,2024/4/19 21:23,6.396627057,34.94024483,0.766461626,0.633434251
San Jose,2024/1/23 20:06,23.58266606,66.24079768,5.490500985,24.92310049
Chicago,2024/4/1 10:47,39.13496346,34.80959194,6.772733267,25.71272742
Chicago,2024/2/13 16:07,29.50133624,43.90623197,1.304287142,28.8200007
Philadelphia,2024/5/4 17:42,-0.106523303,64.55963576,7.922868377,16.65129108
Philadelphia,2024/2/21 2:00,14.70926408,34.23741222,9.77432667,2.932786078
Chicago,2024/3/16 14:36,-7.586788044,50.95104861,3.401173148,16.80300181
Los Angeles,2024/5/6 11:53,29.63015879,33.77753038,0.410403291,19.06806386
Dallas,2024/3/12 1:05,27.50984309,53.27954186,0.758074898,25.68852971
Dallas,2024/3/31 4:11,35.77145356,80.86415948,8.265660558,4.140490936
Houston,2024/3/19 16:18,29.4298507,50.5002478,7.542369548,2.80903792
Philadelphia,2024/2/16 2:28,22.5386852,34.92165962,2.71313326,28.77525381
Chicago,2024/4/9 22:59,35.93939684,52.58920329,8.150140733,15.32207688
Los Angeles,2024/1/30 10:54,15.74822441,70.1532595,2.237849039,26.30020418
Houston,2024/3/17 19:39,19.76235672,71.97253823,7.675087572,1.82378428
San Jose,2024/4/12 11:30,38.36962644,38.23090659,2.28567896,25.95247035
San Jose,2024/2/4 5:58,-1.774915632,83.38401683,9.465815161,6.064103468
San Antonio,2024/5/9 23:47,29.17201183,78.91252425,7.155431062,21.1557341
Los Angeles,2024/1/3 19:32,27.05665168,40.32547128,5.769049883,14.55589464
San Antonio,2024/4/23 4:03,7.754819646,38.0542812,3.194468124,15.55114064
San Diego,2024/1/24 21:17,1.801109783,66.6837933,8.609136348,17.55721761
Los Angeles,2024/4/27 11:07,20.47393125,42.17053179,7.709102021,23.83235605
San Jose,2024/2/19 2:30,-5.654809175,44.70163813,2.520327648,10.66157118
San Jose,2024/2/10 15:42,39.1529806,45.95185992,3.733221139,3.898939458
San Antonio,2024/1/22 6:46,16.20344262,50.02113686,0.574975,17.02527754
Chicago,2024/3/29 10:11,25.65707896,69.74860642,2.092289382,20.71725011
New York,2024/3/27 0:12,10.8945507,53.03710639,4.288787234,2.084094584
Chicago,2024/3/22 2:33,18.75253253,42.68464851,5.078813241,27.18487288
San Antonio,2024/5/10 2:27,1.878144138,48.84200906,8.045965082,4.682567828
Chicago,2024/5/10 12:51,3.272173237,81.55806058,4.62809317,14.02659194
San Diego,2024/2/29 12:47,34.03268583,56.99856511,0.323807819,1.037737836
Houston,2024/3/15 6:29,19.70368372,38.61192353,5.337972897,6.501417925
Houston,2024/2/11 10:27,28.49311573,81.74128325,0.292681584,24.11407881
Philadelphia,2024/5/4 13:53,-5.201151262,36.34452143,5.260998902,8.904555013
Chicago,2024/3/22 12:02,4.707490859,76.58680542,2.975347434,26.74971022
San Antonio,2024/2/5 1:09,-0.934865116,58.96356776,9.775844898,21.9680935
Chicago,2024/5/5 2:35,-4.768409415,65.46687799,2.442666952,11.66851036
New York,2024/1/1 12:37,2.116852146,64.22247063,9.009173151,0.914198987
San Jose,2024/5/9 22:16,1.53023301,32.09723573,5.280079922,7.993234897
San Diego,2024/3/8 1:50,29.24856702,38.70130571,0.22377398,15.94452715
San Diego,2024/3/25 22:34,6.08798631,57.83384684,7.82378976,17.4282465
Chicago,2024/3/21 23:53,16.6601766,75.79343149,2.121472532,22.96467214
New York,2024/3/13 13:30,8.507181636,36.90742206,3.145367579,3.482936718
San Diego,2024/4/16 10:14,9.984644715,89.65201033,6.960204261,14.76636941
Los Angeles,2024/3/24 23:23,39.43047192,78.84369686,4.435124373,0.727239158
San Diego,2024/5/14 4:08,32.50002586,37.90372918,7.668122417,8.963505844
San Jose,2024/1/28 16:38,-2.92222915,58.67383923,2.80592353,5.712547618
San Diego,2024/3/22 14:40,10.19293375,65.39874731,8.376354618,1.216218662
San Antonio,2024/3/1 5:18,10.96350815,62.69230542,0.835086579,3.105268015
San Jose,2024/3/23 6:56,17.89702693,86.9635834,1.331475292,28.37006778
Los Angeles,2024/3/24 2:57,-7.36980873,62.14327442,1.018537903,22.40223674
San Jose,2024/4/30 1:55,24.72187981,67.58477358,3.393556782,8.496154119
San Diego,2024/5/14 9:52,14.86948635,48.7190674,5.19304832,12.88328049
Los Angeles,2024/1/15 1:18,12.32343116,51.60094178,5.459839416,13.31553511
Houston,2024/2/18 14:00,11.14160176,39.01521772,4.27661092,29.01714925
Los Angeles,2024/2/5 23:25,10.79364923,79.68467586,8.186591302,3.260072011
Philadelphia,2024/2/28 13:58,1.689630575,62.068146,5.553557672,26.24916836
San Jose,2024/4/1 15:45,17.25170675,47.26373888,1.686366379,11.85467338
